"","date","mean","max","min","sd","cv","n","site","category","method","length","region","year"
"14680",2017-05-12,14.9105208333333,15.89,14.48,0.430119615655843,2.88467197399494,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14681",2017-05-13,14.6801041666667,14.96,14.29,0.244288417941479,1.66407823247039,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14682",2017-05-14,14.741875,15.13,14.58,0.129202513418603,0.876432023868081,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14683",2017-05-15,15.1578125,15.39,14.94,0.122028496456231,0.805053476260054,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14684",2017-05-16,15.2072916666667,15.53,14.77,0.29422683396414,1.93477471474467,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14685",2017-05-17,14.8346875,15.13,14.48,0.247364862096459,1.66747605634739,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14686",2017-05-18,14.9115625,15.18,14.63,0.150803658513488,1.01132029935486,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14687",2017-05-19,15.2888541666667,15.7,15.1,0.128937927062163,0.84334591498216,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14688",2017-05-20,16.0408333333333,16.37,15.72,0.145005747012546,0.903978889371165,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14689",2017-05-21,16.8541666666667,17.25,16.39,0.195753156412902,1.16145259676382,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14690",2017-05-22,16.9285416666667,17.27,16.68,0.178914735156555,1.05688215015502,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14691",2017-05-23,17.0184375,17.32,16.89,0.105424736186532,0.619473651365068,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14692",2017-05-24,17.2828125,17.39,17.11,0.0881470437155415,0.510027194448482,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14693",2017-05-25,17.0616666666667,17.27,16.92,0.102901758633293,0.60311668633365,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14694",2017-05-26,16.6728125,17.13,16.27,0.292631268340426,1.75514040201931,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14695",2017-05-27,16.5344791666667,16.8,16.39,0.0997245658555984,0.603130977700477,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14696",2017-05-28,16.9023958333333,17.2,16.73,0.115574034523938,0.683773091480991,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14697",2017-05-29,17.2845833333333,17.46,17.03,0.143438354018404,0.829862955051875,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14698",2017-05-30,17.3489583333333,17.49,17.2,0.0973812817490493,0.561309099243995,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14699",2017-05-31,17.2511458333333,17.44,17.03,0.121947959493226,0.706897736946806,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14700",2017-06-01,17.3640625,17.75,17.15,0.144197073661818,0.830433970517081,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14701",2017-06-02,17.895,18.22,17.7,0.120315375051089,0.672340737921705,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14702",2017-06-03,18.2404166666667,18.37,18.03,0.0834886272326539,0.457712281239851,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14703",2017-06-04,17.6260416666667,18.03,17.27,0.253283611233136,1.4369852064524,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14704",2017-06-05,17.6441666666667,17.94,17.44,0.130583038043083,0.740091841740425,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14705",2017-06-06,17.8584375,18.06,17.61,0.143932207178095,0.805961927957555,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14706",2017-06-07,17.9460416666667,18.15,17.72,0.154936178145214,0.863344580509892,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14707",2017-06-08,17.5769791666667,17.89,17.37,0.174700464203683,0.993916318311331,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14708",2017-06-09,17.1102083333333,17.44,16.87,0.190024813707477,1.11059322017301,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14709",2017-06-10,16.7492708333333,17.18,16.39,0.238699303426173,1.42513250756641,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14710",2017-06-11,16.988125,17.15,16.77,0.116368855482537,0.68500117277532,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14711",2017-06-12,16.785625,17.11,16.44,0.221325254819807,1.31854044648208,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14712",2017-06-13,16.8852083333333,17.44,16.63,0.20004725318977,1.184748504375,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14713",2017-06-14,17.5520833333333,18.22,17.3,0.20600928270688,1.17370273827065,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14714",2017-06-15,18.2901041666667,18.79,18.03,0.17077837156087,0.933720059791184,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14715",2017-06-16,18.9521875,19.39,18.72,0.144449613324071,0.762179106364747,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14716",2017-06-17,19.6658333333333,20.13,19.41,0.165533692971467,0.841732410550278,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14717",2017-06-18,20.2683333333333,20.79,19.94,0.194268759395825,0.958484134836732,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14718",2017-06-19,20.7241666666667,21.1,20.29,0.23940130003018,1.15517938009657,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14719",2017-06-20,21.0472916666667,21.44,20.63,0.235159427070978,1.11729067471141,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14720",2017-06-21,21.533125,21.94,21.25,0.183207173497799,0.850815538839806,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14721",2017-06-22,22.0835416666667,22.42,21.92,0.126599070144308,0.573273399961018,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14722",2017-06-23,22.3045833333333,22.63,22.03,0.192473739379889,0.862933579629995,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14723",2017-06-24,22.1692708333333,22.51,21.84,0.229714902441067,1.03618609817185,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14724",2017-06-25,21.9907291666667,22.25,21.7,0.180864850919811,0.822459544424587,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14725",2017-06-26,21.6135416666667,21.96,21.25,0.266730611850694,1.23409025676739,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14726",2017-06-27,21.1294791666667,21.44,20.75,0.232629679925963,1.10097214460901,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14727",2017-06-28,20.9955208333333,21.25,20.67,0.194139774886504,0.924672345247465,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14728",2017-06-29,21.0836458333333,21.37,20.75,0.180963036595972,0.858309981236112,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14729",2017-06-30,21.1776041666667,21.39,20.87,0.171198529209537,0.808394225627287,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14730",2017-07-01,21.2203125,21.46,20.87,0.186972855474292,0.881103214075156,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14731",2017-07-02,21.2859375,21.51,20.94,0.192493762715083,0.904323630167018,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14732",2017-07-03,21.4604166666667,21.68,21.15,0.167557793119531,0.780776047931027,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14733",2017-07-04,21.6666666666667,21.82,21.41,0.112265349827673,0.518147768435414,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14734",2017-07-05,21.7953125,21.99,21.63,0.113443267759705,0.520493880322684,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14735",2017-07-06,21.616875,21.82,21.49,0.0760375599708182,0.351750935187524,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14736",2017-07-07,22.1073958333333,22.32,21.82,0.134346330070861,0.607698577813922,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14737",2017-07-08,22.5623958333333,22.75,22.35,0.124128497017928,0.550156543369132,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14738",2017-07-09,22.6014583333333,22.87,22.35,0.163636176457451,0.724007159379248,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14739",2017-07-10,22.431875,22.68,22.18,0.158528181124134,0.706709453062367,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14740",2017-07-11,22.301875,22.56,22.01,0.176171641782726,0.789940943453077,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14741",2017-07-12,22.040625,22.27,21.72,0.192997477485561,0.875644304485742,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14742",2017-07-13,22.0736458333333,22.3,21.82,0.134039426970038,0.60723737248527,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14743",2017-07-14,22.16125,22.37,21.94,0.124513791246297,0.561853646551059,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14744",2017-07-15,22.1635416666667,22.51,21.82,0.181734214063845,0.819969194441374,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14745",2017-07-16,22.3879166666667,22.94,22.13,0.229722563411501,1.02610067221455,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14746",2017-07-17,22.7895833333333,22.94,22.66,0.0900750174683851,0.395246442863377,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14747",2017-07-18,22.5554736842105,22.97,22.37,0.187354303228962,0.830637856921246,95,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14748",2017-07-19,22.0075,22.44,21.7,0.236776599128244,1.07589048791659,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14749",2017-07-20,21.8638541666667,22.15,21.6,0.177000563731881,0.809557923239962,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14750",2017-07-21,21.7416666666667,22.01,21.41,0.209624559964597,0.964160490446593,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14751",2017-07-22,22.0217708333333,22.32,21.77,0.159657493876351,0.724998434888284,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14752",2017-07-23,22.3628125,22.66,22.15,0.150540801428506,0.673174724460556,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14753",2017-07-24,22.4863541666667,22.63,22.23,0.142681978293772,0.634526954597562,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14754",2017-07-25,22.2164583333333,22.49,21.96,0.169382650989233,0.762419682056583,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14755",2017-07-26,22.2084375,22.37,21.99,0.133292935217691,0.600190514157922,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14756",2017-07-27,22.2189583333333,22.59,21.96,0.186713848986916,0.840335744753631,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14757",2017-07-28,22.4133333333333,22.68,22.2,0.143179435943829,0.63881366423481,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14758",2017-07-29,22.3602083333333,22.68,22.08,0.182104534274984,0.814413405994581,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14759",2017-07-30,22.2184375,22.63,21.94,0.196411641444026,0.884002943249391,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14760",2017-07-31,22.1140625,22.49,21.84,0.185168930695019,0.83733565777441,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14761",2017-08-01,22.1475,22.51,21.92,0.177592081378706,0.801860622547494,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14762",2017-08-02,22.333125,22.56,22.15,0.138672749950909,0.620928553218187,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14763",2017-08-03,22.3735416666667,22.61,22.15,0.157780521555914,0.705210305577073,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14764",2017-08-04,22.2863541666667,22.61,22.08,0.15035480698154,0.674649634736684,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14765",2017-08-05,21.9664583333333,22.39,21.7,0.216542103195061,0.985785236332185,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14766",2017-08-06,21.7182291666667,22.18,21.34,0.279981182795019,1.2891529076631,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14767",2017-08-07,21.5185416666667,21.87,21.22,0.21522560582679,1.00018676525922,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14768",2017-08-08,21.4472916666667,21.75,21.22,0.163600792474381,0.762803970855907,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14769",2017-08-09,21.5040625,21.8,21.27,0.168001116067721,0.781252919385448,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14770",2017-08-10,21.5134375,21.8,21.22,0.187065021766286,0.86952641467123,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14771",2017-08-11,21.5697916666667,21.94,21.34,0.168591559797896,0.781609588090889,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14772",2017-08-12,21.7055208333333,21.96,21.49,0.155278153082015,0.715385519998915,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14773",2017-08-13,21.6792708333333,21.96,21.46,0.15395313566945,0.710139823673115,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14774",2017-08-14,21.4328125,21.89,21.15,0.215644459457545,1.00614167859466,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14775",2017-08-15,21.023125,21.58,20.67,0.258319722335265,1.22874083817351,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14776",2017-08-16,20.8403125,21.29,20.53,0.231582442407837,1.11122346369728,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14777",2017-08-17,21.0184375,21.53,20.79,0.216606984020174,1.03055702413737,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14778",2017-08-18,21.3070833333333,21.7,21.08,0.192959863111296,0.905613687676457,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14779",2017-08-19,21.4944791666667,21.96,21.27,0.195366698620375,0.908915713218803,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14780",2017-08-20,21.621875,21.96,21.39,0.204405749738885,0.945365514040227,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14781",2017-08-21,21.538125,21.87,21.34,0.170875839812359,0.793364509734987,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14782",2017-08-22,21.3527083333333,21.68,21.1,0.19601546215416,0.917988758588359,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14783",2017-08-23,21.4180208333333,21.7,21.22,0.152416464034473,0.711627209724553,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14784",2017-08-24,21.3747916666667,21.7,21.15,0.165414816154747,0.773878027605324,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14785",2017-08-25,21.210625,21.56,20.94,0.196510680036534,0.92647284102441,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14786",2017-08-26,21.2154166666667,21.56,20.96,0.186501963679046,0.879086970618283,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14787",2017-08-27,21.34375,21.87,21.15,0.211093643475567,0.989018534585378,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14788",2017-08-28,21.6601041666667,22.15,21.44,0.201893639490368,0.932099116130141,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14789",2017-08-29,21.7295833333333,22.18,21.37,0.253713127128245,1.16759315278286,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14790",2017-08-30,21.5775,22.11,21.13,0.307772985374474,1.4263607247108,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14791",2017-08-31,21.405625,21.84,21.03,0.263122194946919,1.22921986602549,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14792",2017-09-01,21.2673958333333,21.72,20.94,0.25687287370529,1.20782476481056,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14793",2017-09-02,21.4258333333333,21.82,21.25,0.17809912477498,0.8312354623701,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14794",2017-09-03,21.6471875,21.87,21.46,0.151898186988938,0.70169941009167,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14795",2017-09-04,21.4342708333333,21.87,21.15,0.223920779185133,1.04468577879918,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14796",2017-09-05,21.0110416666667,21.44,20.75,0.212946641039075,1.0134987327968,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14797",2017-09-06,21.1221875,21.53,20.91,0.183430486618371,0.868425614621456,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14798",2017-09-07,20.8925,21.51,20.58,0.273899712726353,1.31099539416706,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14799",2017-09-08,20.3515625,20.84,20.06,0.227495879083556,1.11783003925893,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14800",2017-09-09,20.2157291666667,20.67,19.91,0.229680532326587,1.13614765232067,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14801",2017-09-10,20.3965625,21.01,20.2,0.247942387726623,1.2156086974294,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14802",2017-09-11,20.7351041666667,21.1,20.48,0.185137188346296,0.892868378466692,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14803",2017-09-12,20.7705208333333,21.15,20.46,0.213252357507381,1.02670683714944,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14804",2017-09-13,20.7158333333333,21.15,20.39,0.240511151581559,1.16100157648285,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14805",2017-09-14,20.3546875,20.89,20.01,0.271397758688337,1.33334279235845,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14806",2017-09-15,19.60875,20.32,19.22,0.311482871033655,1.58848917464731,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14807",2017-09-16,19.2354166666667,19.67,18.99,0.211510441034637,1.09958855947824,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14808",2017-09-17,19.2314583333333,19.53,19.01,0.171279882781412,0.890623476455434,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14809",2017-09-18,19.184375,19.51,18.96,0.164309159817705,0.85647387427375,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14810",2017-09-19,18.7917894736842,19.32,18.49,0.247420646842099,1.31664228778523,95,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14811",2017-09-20,18.2685416666667,18.82,17.96,0.244527381597393,1.33851615558107,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14812",2017-09-21,17.6409375,18.2,17.34,0.234601916468144,1.32987215939144,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14813",2017-09-22,17.2421875,17.77,16.84,0.29976553337567,1.73855859864457,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14814",2017-09-23,16.9244791666667,17.42,16.7,0.207515984376939,1.22612921989144,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14815",2017-09-24,16.616875,17.11,16.34,0.225707367601223,1.35830213323036,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14816",2017-09-25,16.5365625,16.94,16.3,0.191519289258014,1.15815659547148,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14817",2017-09-26,16.6279166666667,17.08,16.39,0.208901470941215,1.25632979241466,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14818",2017-09-27,16.9110416666667,17.37,16.7,0.197246728565582,1.16637834885343,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14819",2017-09-28,17.2022916666667,17.68,16.99,0.197939273870424,1.15065642244618,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14820",2017-09-29,17.3534375,17.68,17.11,0.180565358483322,1.04051637310084,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14821",2017-09-30,17.3727083333333,17.75,17.11,0.189545046259203,1.0910506446224,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14822",2017-10-01,17.4254166666667,17.75,17.2,0.158226464395459,0.908021124672061,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14823",2017-10-02,16.8603125,17.56,16.44,0.312377818219843,1.85274038200563,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14824",2017-10-03,16.313125,16.75,15.99,0.216636063965643,1.32798629303486,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14825",2017-10-04,15.93625,16.44,15.61,0.253801621661279,1.5926056736138,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14826",2017-10-05,15.9308333333333,16.32,15.68,0.217936092354794,1.36801438942173,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14827",2017-10-06,16.1566666666667,16.56,16.01,0.149424627482372,0.924848117283094,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14828",2017-10-07,16.4648958333333,16.87,16.3,0.151247408271256,0.918605315224976,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14829",2017-10-08,16.7225,16.87,16.58,0.112960169971544,0.675498101190279,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14830",2017-10-09,16.2766666666667,16.87,15.89,0.307224130996682,1.88751258036053,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14831",2017-10-10,16.0444791666667,16.3,15.77,0.1869583110956,1.16525010973256,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14832",2017-10-11,16.1144791666667,16.32,15.89,0.154257950689348,0.957263024723972,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14833",2017-10-12,15.660625,16.18,15.27,0.302939328648667,1.93440126845938,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14834",2017-10-13,15.1855208333333,15.56,14.86,0.219386080217006,1.44470566814829,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14835",2017-10-14,15.0336458333333,15.34,14.7,0.196833457744661,1.30928624983457,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14836",2017-10-15,14.9585416666667,15.25,14.6,0.201086413300439,1.34429156117896,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14837",2017-10-16,15.025,15.29,14.67,0.186998452005977,1.24458204330101,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14838",2017-10-17,15.1515473684211,15.461,14.89,0.16651309886632,1.09898411573044,95,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14839",2017-10-18,15.2420625,15.533,14.96,0.182302802617253,1.19605074849453,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14840",2017-10-19,15.27109375,15.533,14.96,0.202892353004973,1.32860393843744,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14841",2017-10-20,15.2438020833333,15.461,15.031,0.157182202005167,1.03112203337395,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14842",2017-10-21,15.0373020833333,15.294,14.721,0.18870791241,1.2549319775863,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14843",2017-10-22,15.044125,15.318,14.768,0.15774638205877,1.04855803882758,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14844",2017-10-23,15.2532083333333,15.557,14.984,0.169306132985981,1.10997063231603,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14845",2017-10-24,15.647375,16.034,15.438,0.169784150893824,1.08506475299419,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14846",2017-10-25,16.11675,16.487,15.891,0.168741845806889,1.04699673201414,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14847",2017-10-26,16.508125,16.892,16.272,0.170652632715208,1.03374933685811,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14848",2017-10-27,16.7599479166667,17.058,16.487,0.164778471370483,0.983168158933366,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14849",2017-10-28,16.86684375,17.106,16.582,0.165011089140923,0.97831634410512,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14850",2017-10-29,16.88440625,17.153,16.582,0.177070047282811,1.04871941992518,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14851",2017-10-30,16.6534479166667,17.106,16.249,0.282961513834309,1.69911669493452,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14852",2017-10-31,16.0111354166667,16.558,15.581,0.2903322097109,1.81331431004375,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14853",2017-11-01,15.6105208333333,16.01,15.27,0.236867894746003,1.51736061387661,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14854",2017-11-02,15.296,15.7,14.984,0.228761010663968,1.49556100067971,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14855",2017-11-03,14.9654895833333,15.199,14.816,0.118156897902449,0.789529117938362,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14856",2017-11-04,14.8033541666667,14.96,14.673,0.0835472736229293,0.564380698335626,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14857",2017-11-05,14.4220543478261,14.888,14.098,0.274461645437124,1.90306899986474,92,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14858",2017-11-06,13.8775,14.218,13.57,0.222248225379216,1.6015004531019,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14859",2017-11-07,13.7233854166667,14.002,13.473,0.166821516332287,1.21560031484423,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14860",2017-11-08,13.53471875,13.786,13.353,0.153023472786642,1.13059957589915,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14861",2017-11-09,13.4584375,13.642,13.329,0.0816149899157461,0.606422475980188,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14862",2017-11-10,13.69225,13.882,13.57,0.0725518326512337,0.529875167713369,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14863",2017-11-11,13.763,14.002,13.57,0.116639254925062,0.847484232544231,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14864",2017-11-12,13.8195,14.026,13.594,0.130596364904678,0.945015122867528,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14865",2017-11-13,13.9245,14.17,13.786,0.0912384960304298,0.655237143383459,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14866",2017-11-14,14.108,14.266,13.93,0.0839849610597668,0.595300262686184,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14867",2017-11-15,14.0265,14.266,13.858,0.125892184448691,0.897530990972023,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14868",2017-11-16,13.72575,13.954,13.618,0.0999600973020315,0.728266923862314,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14869",2017-11-17,13.6061041666667,13.762,13.473,0.0829932754621108,0.609970895750118,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
"14870",2017-11-18,13.248125,13.666,12.92,0.253572755053186,1.91402749485822,96,"SHR","data","ybfmp_logger",NA,"river_upstream",2017
