source,doy1998,station_wq_chl,latitude,longitude,field_coords,date,depth,tide,chlorophyll,diss_ammonia_sign,diss_ammonia,diss_nitrate_nitrite_sign,diss_nitrate_nitrite,din,don,tot_phos,diss_silica
USBR,5875,34,38.1576,-121.6856,FALSE,2014-01-31,10.4,NA,2.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5875,44,38.2097,-121.6618,FALSE,2014-01-31,12.8,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5875,Pro,38.2808,-121.6651,FALSE,2014-01-31,6.1,NA,7.79999971389771,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5875,56,38.2754,-121.6616,FALSE,2014-01-31,10.7,NA,2.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5909,16,38.0889,-121.7425,FALSE,2014-03-06,9.1,NA,3.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5909,34,38.1576,-121.6856,FALSE,2014-03-06,10.4,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5909,44,38.2097,-121.6618,FALSE,2014-03-06,12.8,NA,3.39999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5909,Pro,38.2808,-121.6651,FALSE,2014-03-06,6.1,NA,4.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5909,56,38.2754,-121.6616,FALSE,2014-03-06,10.7,NA,2.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5941,16,38.0889,-121.7425,FALSE,2014-04-07,9.1,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5941,34,38.1576,-121.6856,FALSE,2014-04-07,10.4,NA,2.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5941,44,38.2097,-121.6618,FALSE,2014-04-07,12.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5941,Pro,38.2808,-121.6651,FALSE,2014-04-07,6.1,NA,3.69999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5941,56,38.2754,-121.6616,FALSE,2014-04-07,10.7,NA,2.39999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5976,16,38.0889,-121.7425,FALSE,2014-05-12,9.1,NA,2.89999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5976,34,38.1576,-121.6856,FALSE,2014-05-12,10.4,NA,2.69999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5976,44,38.2097,-121.6618,FALSE,2014-05-12,12.8,NA,1.89999997615814,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5976,Pro,38.2808,-121.6651,FALSE,2014-05-12,6.1,NA,4.39999961853027,NA,NA,NA,NA,NA,NA,NA,NA
USBR,5976,56,38.2754,-121.6616,FALSE,2014-05-12,10.7,NA,3.39999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6019,16,38.0889,-121.7425,FALSE,2014-06-24,9.1,NA,2.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6019,34,38.1576,-121.6856,FALSE,2014-06-24,10.4,NA,1.89999997615814,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6019,44,38.2097,-121.6618,FALSE,2014-06-24,12.8,NA,1.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6019,Pro,38.2808,-121.6651,FALSE,2014-06-24,6.1,NA,6.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6019,56,38.2754,-121.6616,FALSE,2014-06-24,10.7,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6055,16,38.0889,-121.7425,FALSE,2014-07-30,9.1,NA,1.39999997615814,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6055,34,38.1576,-121.6856,FALSE,2014-07-30,10.4,NA,2.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6055,44,38.2097,-121.6618,FALSE,2014-07-30,12.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6055,Pro,38.2808,-121.6651,FALSE,2014-07-30,6.1,NA,3.89999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6055,56,38.2754,-121.6616,FALSE,2014-07-30,10.7,NA,1.89999997615814,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6084,16,38.0889,-121.7425,FALSE,2014-08-28,9.1,NA,1.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6084,34,38.1576,-121.6856,FALSE,2014-08-28,10.4,NA,1.39999997615814,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6084,44,38.2097,-121.6618,FALSE,2014-08-28,12.8,NA,1.69999992847443,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6084,Pro,38.2808,-121.6651,FALSE,2014-08-28,6.1,NA,2.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6084,56,38.2754,-121.6616,FALSE,2014-08-28,10.7,NA,1.89999997615814,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6124,16,38.0889,-121.7425,FALSE,2014-10-07,9.1,NA,2.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6124,34,38.1576,-121.6856,FALSE,2014-10-07,10.4,NA,2.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6124,44,38.2097,-121.6618,FALSE,2014-10-07,12.8,NA,2.39999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6124,Pro,38.2808,-121.6651,FALSE,2014-10-07,6.1,NA,4.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6124,56,38.2754,-121.6616,FALSE,2014-10-07,10.7,NA,3.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6166,16,38.0889,-121.7425,FALSE,2014-11-18,9.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6166,34,38.1576,-121.6856,FALSE,2014-11-18,10.4,NA,0.799999952316284,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6166,44,38.2097,-121.6618,FALSE,2014-11-18,12.8,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6166,Pro,38.2808,-121.6651,FALSE,2014-11-18,6.1,NA,3.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6166,56,38.2754,-121.6616,FALSE,2014-11-18,10.7,NA,2.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6196,16,38.0889,-121.7425,FALSE,2014-12-18,9.1,NA,6.79999971389771,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6196,34,38.1576,-121.6856,FALSE,2014-12-18,10.4,NA,6.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6196,44,38.2097,-121.6618,FALSE,2014-12-18,12.8,NA,7.89999961853027,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6196,Pro,38.2808,-121.6651,FALSE,2014-12-18,6.1,NA,12.5999994277954,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6196,56,38.2754,-121.6616,FALSE,2014-12-18,10.7,NA,6.79999971389771,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6236,16,38.0889,-121.7425,FALSE,2015-01-27,9.1,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6236,34,38.1576,-121.6856,FALSE,2015-01-27,10.4,NA,1.39999997615814,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6236,44,38.2097,-121.6618,FALSE,2015-01-27,12.8,NA,1.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6236,Pro,38.2808,-121.6651,FALSE,2015-01-27,6.1,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6236,56,38.2754,-121.6616,FALSE,2015-01-27,10.7,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6277,16,38.0889,-121.7425,FALSE,2015-03-09,9.1,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6277,34,38.1576,-121.6856,FALSE,2015-03-09,10.4,NA,2.39999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6277,44,38.2097,-121.6618,FALSE,2015-03-09,12.8,NA,2.39999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6277,Pro,38.2808,-121.6651,FALSE,2015-03-09,6.1,NA,7.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6277,56,38.2754,-121.6616,FALSE,2015-03-09,10.7,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6321,16,38.0889,-121.7425,FALSE,2015-04-22,9.1,NA,3.89999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6321,34,38.1576,-121.6856,FALSE,2015-04-22,10.4,NA,7.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6321,44,38.2097,-121.6618,FALSE,2015-04-22,12.8,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6321,Pro,38.2808,-121.6651,FALSE,2015-04-22,6.1,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6321,56,38.2754,-121.6616,FALSE,2015-04-22,10.7,NA,2.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6356,16,38.0889,-121.7425,FALSE,2015-05-27,9.1,NA,3.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6356,34,38.1576,-121.6856,FALSE,2015-05-27,10.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6356,44,38.2097,-121.6618,FALSE,2015-05-27,12.8,NA,1.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6356,Pro,38.2808,-121.6651,FALSE,2015-05-27,6.1,NA,3.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6356,56,38.2754,-121.6616,FALSE,2015-05-27,10.7,NA,2.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6398,16,38.0889,-121.7425,FALSE,2015-07-08,9.1,NA,3.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6398,34,38.1576,-121.6856,FALSE,2015-07-08,10.4,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6398,44,38.2097,-121.6618,FALSE,2015-07-08,12.8,NA,2.69999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6398,Pro,38.2808,-121.6651,FALSE,2015-07-08,6.1,NA,3.89999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6398,56,38.2754,-121.6616,FALSE,2015-07-08,10.7,NA,1.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6441,16,38.0889,-121.7425,FALSE,2015-08-20,9.1,NA,2.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6441,34,38.1576,-121.6856,FALSE,2015-08-20,10.4,NA,3.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6441,44,38.2097,-121.6618,FALSE,2015-08-20,12.8,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6441,Pro,38.2808,-121.6651,FALSE,2015-08-20,6.1,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6441,56,38.2754,-121.6616,FALSE,2015-08-20,10.7,NA,1.69999992847443,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6509,16,38.0889,-121.7425,FALSE,2015-10-27,9.1,NA,1.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6509,34,38.1576,-121.6856,FALSE,2015-10-27,10.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6509,44,38.2097,-121.6618,FALSE,2015-10-27,12.8,NA,0.799999952316284,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6509,Pro,38.2808,-121.6651,FALSE,2015-10-27,6.1,NA,1.19999992847443,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6509,56,38.2754,-121.6616,FALSE,2015-10-27,10.7,NA,0.699999988079071,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6608,16,38.0889,-121.7425,FALSE,2016-02-03,9.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6608,34,38.1576,-121.6856,FALSE,2016-02-03,10.4,NA,4.39999961853027,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6608,44,38.2097,-121.6618,FALSE,2016-02-03,12.8,NA,4.69999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6608,Pro,38.2808,-121.6651,FALSE,2016-02-03,6.1,NA,3.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6608,56,38.2754,-121.6616,FALSE,2016-02-03,10.7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6636,16,38.0889,-121.7425,FALSE,2016-03-02,9.1,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6636,34,38.1576,-121.6856,FALSE,2016-03-02,10.4,NA,0.899999976158142,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6636,44,38.2097,-121.6618,FALSE,2016-03-02,12.8,NA,1.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6636,Pro,38.2808,-121.6651,FALSE,2016-03-02,6.1,NA,4.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6636,56,38.2754,-121.6616,FALSE,2016-03-02,10.7,NA,1.69999992847443,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6669,16,38.0889,-121.7425,FALSE,2016-04-04,9.1,NA,2.39999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6669,34,38.1576,-121.6856,FALSE,2016-04-04,10.4,NA,2.89999985694885,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6669,44,38.2097,-121.6618,FALSE,2016-04-04,12.8,NA,5.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6669,Pro,38.2808,-121.6651,FALSE,2016-04-04,6.1,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6669,56,38.2754,-121.6616,FALSE,2016-04-04,10.7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6693,16,38.0889,-121.7425,FALSE,2016-04-28,9.1,NA,4.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6693,34,38.1576,-121.6856,FALSE,2016-04-28,10.4,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6693,44,38.2097,-121.6618,FALSE,2016-04-28,12.8,NA,6.69999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6693,Pro,38.2808,-121.6651,FALSE,2016-04-28,6.1,NA,11.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6693,56,38.2754,-121.6616,FALSE,2016-04-28,10.7,NA,5.29999971389771,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6733,16,38.0889,-121.7425,FALSE,2016-06-07,9.1,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6733,34,38.1576,-121.6856,FALSE,2016-06-07,10.4,NA,1.69999992847443,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6733,44,38.2097,-121.6618,FALSE,2016-06-07,12.8,NA,2.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6733,Pro,38.2808,-121.6651,FALSE,2016-06-07,6.1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6733,56,38.2754,-121.6616,FALSE,2016-06-07,10.7,NA,2.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6756,16,38.0889,-121.7425,FALSE,2016-06-30,9.1,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6756,34,38.1576,-121.6856,FALSE,2016-06-30,10.4,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6756,44,38.2097,-121.6618,FALSE,2016-06-30,12.8,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6756,Pro,38.2808,-121.6651,FALSE,2016-06-30,6.1,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6756,56,38.2754,-121.6616,FALSE,2016-06-30,10.7,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6782,16,38.0889,-121.7425,FALSE,2016-07-26,9.1,NA,3.29999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6782,34,38.1576,-121.6856,FALSE,2016-07-26,10.4,NA,1.79999995231628,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6782,44,38.2097,-121.6618,FALSE,2016-07-26,12.8,NA,3.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6782,56,38.2754,-121.6616,FALSE,2016-07-26,10.7,NA,1.69999992847443,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6811,16,38.0889,-121.7425,FALSE,2016-08-24,9.1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6811,34,38.1576,-121.6856,FALSE,2016-08-24,10.4,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6811,44,38.2097,-121.6618,FALSE,2016-08-24,12.8,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6811,Pro,38.2808,-121.6651,FALSE,2016-08-24,6.1,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6811,56,38.2754,-121.6616,FALSE,2016-08-24,10.7,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6847,16,38.0889,-121.7425,FALSE,2016-09-29,9.1,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6847,34,38.1576,-121.6856,FALSE,2016-09-29,10.4,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6847,44,38.2097,-121.6618,FALSE,2016-09-29,12.8,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6847,Pro,38.2808,-121.6651,FALSE,2016-09-29,6.1,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6847,56,38.2754,-121.6616,FALSE,2016-09-29,10.7,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6875,16,38.0889,-121.7425,FALSE,2016-10-27,9.1,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6875,34,38.1576,-121.6856,FALSE,2016-10-27,10.4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6875,44,38.2097,-121.6618,FALSE,2016-10-27,12.8,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6875,Pro,38.2808,-121.6651,FALSE,2016-10-27,6.1,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6875,56,38.2754,-121.6616,FALSE,2016-10-27,10.7,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6931,16,38.0889,-121.7425,FALSE,2016-12-22,9.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6931,34,38.1576,-121.6856,FALSE,2016-12-22,10.4,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6931,44,38.2097,-121.6618,FALSE,2016-12-22,12.8,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6931,Pro,38.2808,-121.6651,FALSE,2016-12-22,6.1,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6931,56,38.2754,-121.6616,FALSE,2016-12-22,10.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6985,16,38.0889,-121.7425,FALSE,2017-02-14,9.1,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6985,34,38.1576,-121.6856,FALSE,2017-02-14,10.4,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6985,44,38.2097,-121.6618,FALSE,2017-02-14,12.8,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6985,Pro,38.2808,-121.6651,FALSE,2017-02-14,6.1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
USBR,6985,56,38.2754,-121.6616,FALSE,2017-02-14,10.7,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7012,16,38.0889,-121.7425,FALSE,2017-03-13,9.1,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7012,34,38.1576,-121.6856,FALSE,2017-03-13,10.4,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7012,44,38.2097,-121.6618,FALSE,2017-03-13,12.8,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7012,Pro,38.2808,-121.6651,FALSE,2017-03-13,6.1,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7012,56,38.2754,-121.6616,FALSE,2017-03-13,10.7,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7035,16,38.0889,-121.7425,FALSE,2017-04-05,9.1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7035,34,38.1576,-121.6856,FALSE,2017-04-05,10.4,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7035,44,38.2097,-121.6618,FALSE,2017-04-05,12.8,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7035,Pro,38.2808,-121.6651,FALSE,2017-04-05,6.1,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7035,56,38.2754,-121.6616,FALSE,2017-04-05,10.7,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7077,16,38.0889,-121.7425,FALSE,2017-05-17,9.1,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7077,34,38.1576,-121.6856,FALSE,2017-05-17,10.4,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7077,44,38.2097,-121.6618,FALSE,2017-05-17,12.8,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7077,Pro,38.2808,-121.6651,FALSE,2017-05-17,6.1,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7077,56,38.2754,-121.6616,FALSE,2017-05-17,10.7,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7110,16,38.0889,-121.7425,FALSE,2017-06-19,9.1,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7110,34,38.1576,-121.6856,FALSE,2017-06-19,10.4,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7110,44,38.2097,-121.6618,FALSE,2017-06-19,12.8,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7110,Pro,38.2808,-121.6651,FALSE,2017-06-19,6.1,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7110,56,38.2754,-121.6616,FALSE,2017-06-19,10.7,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7141,16,38.0889,-121.7425,FALSE,2017-07-20,9.1,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7141,34,38.1576,-121.6856,FALSE,2017-07-20,10.4,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7141,44,38.2097,-121.6618,FALSE,2017-07-20,12.8,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7141,Pro,38.2808,-121.6651,FALSE,2017-07-20,6.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7141,56,38.2754,-121.6616,FALSE,2017-07-20,10.7,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7176,16,38.0889,-121.7425,FALSE,2017-08-24,9.1,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7176,34,38.1576,-121.6856,FALSE,2017-08-24,10.4,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7176,44,38.2097,-121.6618,FALSE,2017-08-24,12.8,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7176,Pro,38.2808,-121.6651,FALSE,2017-08-24,6.1,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7176,56,38.2754,-121.6616,FALSE,2017-08-24,10.7,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7209,16,38.0889,-121.7425,FALSE,2017-09-26,9.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7209,34,38.1576,-121.6856,FALSE,2017-09-26,10.4,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7209,44,38.2097,-121.6618,FALSE,2017-09-26,12.8,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7209,Pro,38.2808,-121.6651,FALSE,2017-09-26,6.1,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7209,56,38.2754,-121.6616,FALSE,2017-09-26,10.7,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7246,16,38.0889,-121.7425,FALSE,2017-11-02,9.1,NA,1.19999992847443,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7246,34,38.1576,-121.6856,FALSE,2017-11-02,10.4,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7246,44,38.2097,-121.6618,FALSE,2017-11-02,12.8,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7246,Pro,38.2808,-121.6651,FALSE,2017-11-02,6.1,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7246,56,38.2754,-121.6616,FALSE,2017-11-02,10.7,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7292,16,38.0889,-121.7425,FALSE,2017-12-18,9.1,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7292,34,38.1576,-121.6856,FALSE,2017-12-18,10.4,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7292,44,38.2097,-121.6618,FALSE,2017-12-18,12.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7292,Pro,38.2808,-121.6651,FALSE,2017-12-18,6.1,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7292,56,38.2754,-121.6616,FALSE,2017-12-18,10.7,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7335,16,38.0889,-121.7425,FALSE,2018-01-30,9.1,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7335,34,38.1576,-121.6856,FALSE,2018-01-30,10.4,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7335,44,38.2097,-121.6618,FALSE,2018-01-30,12.8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7335,Pro,38.2808,-121.6651,FALSE,2018-01-30,6.1,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7335,56,38.2754,-121.6616,FALSE,2018-01-30,10.7,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7369,16,38.0889,-121.7425,FALSE,2018-03-05,9.1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7369,34,38.1576,-121.6856,FALSE,2018-03-05,10.4,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7369,44,38.2097,-121.6618,FALSE,2018-03-05,12.8,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7369,Pro,38.2808,-121.6651,FALSE,2018-03-05,6.1,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7369,56,38.2754,-121.6616,FALSE,2018-03-05,10.7,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7397,16,38.0889,-121.7425,FALSE,2018-04-02,9.1,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7397,34,38.1576,-121.6856,FALSE,2018-04-02,10.4,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA
USBR,7397,44,38.2097,-121.6618,FALSE,2018-04-02,12.8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
