"date","mean","max","min","sd","cv","site","n","category","method","length"
2011-01-12,7.38541666666667,7.72222222222222,6.77777777777778,0.22131576822666,2.99665920306903,"LIB",96,"data","CDEC",NA
2011-01-13,7.60648148148148,7.77777777777778,7.27777777777778,0.137428974311425,1.80673514615141,"LIB",96,"data","CDEC",NA
2011-01-14,8.02430555555556,8.38888888888889,7.66666666666667,0.272023737163225,3.38999724374767,"LIB",96,"data","CDEC",NA
2011-01-15,8.35706018518519,8.5,8.16666666666667,0.0907498155544975,1.08590597104197,"LIB",96,"data","CDEC",NA
2011-01-16,8.66666666666667,8.83333333333333,8.44444444444445,0.107846785648849,1.24438598825595,"LIB",96,"data","CDEC",NA
2011-01-17,8.98611111111111,9.16666666666667,8.72222222222222,0.118469775551818,1.31836535389968,"LIB",96,"data","CDEC",NA
2011-01-18,9.38946759259259,12.6111111111111,9,0.401466997330855,4.27571631055604,"LIB",96,"data","CDEC",NA
2011-01-19,9.50868055555556,9.66666666666667,9.33333333333333,0.0887894637662226,0.933772706396645,"LIB",96,"data","CDEC",NA
2011-01-20,9.57638888888889,9.72222222222222,9.44444444444444,0.0988070493864023,1.0317777455868,"LIB",96,"data","CDEC",NA
2011-01-21,9.6875,9.83333333333334,9.5,0.103307863301315,1.06640375020712,"LIB",96,"data","CDEC",NA
2011-01-22,9.83854166666667,10,9.66666666666667,0.0886979400065385,0.901535441040518,"LIB",96,"data","CDEC",NA
2011-01-23,9.92592592592593,10.1111111111111,9.83333333333334,0.0682400431353381,0.687492971885869,"LIB",96,"data","CDEC",NA
2011-01-24,9.97106481481481,10.3333333333333,9.77777777777778,0.140540857855923,1.40948695516561,"LIB",96,"data","CDEC",NA
2011-01-25,10.0619212962963,10.4444444444444,9.88888888888889,0.130194484318737,1.29393264452049,"LIB",96,"data","CDEC",NA
2011-01-26,10.0491898148148,10.3888888888889,9.83333333333334,0.126652762052732,1.26032808999206,"LIB",96,"data","CDEC",NA
2011-01-27,9.96153846153846,10.1111111111111,9.83333333333334,0.091881309899466,0.922360639917419,"LIB",78,"data","CDEC",NA
2011-01-28,9.85947712418301,9.94444444444444,9.77777777777778,0.0435364770807332,0.441569837146316,"LIB",51,"data","CDEC",NA
2011-01-29,9.78587962962963,9.88888888888889,9.66666666666667,0.0659706191453945,0.674140921840578,"LIB",96,"data","CDEC",NA
2011-01-30,9.73321759259259,9.83333333333334,9.61111111111111,0.0595738557828093,0.612067440351356,"LIB",96,"data","CDEC",NA
2011-01-31,9.69155092592593,9.88888888888889,9.5,0.125880857804937,1.29887216986284,"LIB",96,"data","CDEC",NA
2011-02-01,9.77430555555556,9.88888888888889,9.66666666666667,0.0683094381270408,0.69886743092674,"LIB",96,"data","CDEC",NA
2011-02-02,9.49537037037037,9.77777777777778,9.16666666666667,0.143670139365153,1.51305461252428,"LIB",96,"data","CDEC",NA
2011-02-03,9.40856481481481,9.5,9.27777777777778,0.0789712800406477,0.83935522149243,"LIB",96,"data","CDEC",NA
2011-02-04,9.47511574074074,9.55555555555556,9.38888888888889,0.0607885114412276,0.641559566178716,"LIB",96,"data","CDEC",NA
2011-02-05,9.6568287037037,10.1111111111111,9.44444444444444,0.143970159637094,1.49086376132857,"LIB",96,"data","CDEC",NA
2011-02-06,10.1608796296296,10.7777777777778,9.83333333333334,0.236456289367527,2.32712420564465,"LIB",96,"data","CDEC",NA
2011-02-07,10.5266203703704,11.1111111111111,10.2222222222222,0.230965311447523,2.19410697185992,"LIB",96,"data","CDEC",NA
2011-02-08,10.3357487922705,11.1111111111111,9.94444444444444,0.276482087228606,2.67500780819451,"LIB",92,"data","CDEC",NA
2011-02-09,9.92824074074074,10.1111111111111,9.38888888888889,0.153138418928629,1.54245271571853,"LIB",96,"data","CDEC",NA
2011-02-10,10.0787037037037,10.3333333333333,9.66666666666667,0.16844406383844,1.67128699077184,"LIB",96,"data","CDEC",NA
2011-02-11,10.2847222222222,10.5,10,0.155315186049349,1.51015440858246,"LIB",96,"data","CDEC",NA
2011-02-12,10.5086805555556,11,10.2777777777778,0.233253693593582,2.21962873797957,"LIB",96,"data","CDEC",NA
2011-02-13,10.6770833333333,11.2222222222222,10.3888888888889,0.25836398610824,2.41979928452596,"LIB",96,"data","CDEC",NA
2011-02-14,10.6221064814815,10.8888888888889,10.4444444444444,0.0938733305447706,0.883754373093782,"LIB",96,"data","CDEC",NA
2011-02-15,10.6869212962963,11,10.5555555555556,0.141724226734804,1.32614644391478,"LIB",96,"data","CDEC",NA
2011-02-16,10.7765700483092,10.9444444444444,10.6666666666667,0.0450946493039503,0.418450853117458,"LIB",92,"data","CDEC",NA
2011-02-17,10.4456018518519,10.7222222222222,10,0.172881997236827,1.65506975748054,"LIB",96,"data","CDEC",NA
2011-02-18,9.95023148148148,10.1666666666667,9.38888888888889,0.184429501026913,1.85351970323663,"LIB",96,"data","CDEC",NA
2011-02-19,9.35474537037037,9.55555555555556,9.11111111111111,0.126524438376964,1.35251611206554,"LIB",96,"data","CDEC",NA
2011-02-20,8.97337962962963,9.16666666666667,8.88888888888889,0.0608469392067466,0.6780827482862,"LIB",96,"data","CDEC",NA
2011-02-21,8.79456018518519,9.16666666666667,8.55555555555556,0.148660860485634,1.69037288227398,"LIB",96,"data","CDEC",NA
2011-02-22,8.80324074074074,9.55555555555556,8.38888888888889,0.278876967507682,3.16788982285877,"LIB",96,"data","CDEC",NA
2011-02-23,8.9837962962963,9.72222222222222,8.55555555555556,0.286122229576353,3.18486996075713,"LIB",96,"data","CDEC",NA
2011-02-24,9.03935185185185,9.27777777777778,8.83333333333333,0.11425854050532,1.26401253516769,"LIB",96,"data","CDEC",NA
2011-02-25,9.22916666666667,9.5,9,0.190456174108403,2.06363348921069,"LIB",96,"data","CDEC",NA
2011-02-26,9.17708333333333,9.38888888888889,8.88888888888889,0.124699118062174,1.3588099130498,"LIB",96,"data","CDEC",NA
2011-02-27,9.13831018518519,9.5,8.77777777777778,0.204083521943733,2.23327418098138,"LIB",96,"data","CDEC",NA
2011-02-28,9.16608796296296,9.72222222222222,8.83333333333333,0.280338465214917,3.05843088510245,"LIB",96,"data","CDEC",NA
2011-03-01,9.40104166666667,10.1111111111111,9.11111111111111,0.287174753166779,3.05471205584607,"LIB",96,"data","CDEC",NA
2011-03-02,9.59143518518519,9.94444444444444,9.33333333333333,0.176232163953886,1.83739096966522,"LIB",96,"data","CDEC",NA
2011-03-03,9.93634259259259,10.5555555555556,9.55555555555556,0.266615390619246,2.68323468252799,"LIB",96,"data","CDEC",NA
2011-03-04,10.3443287037037,10.9444444444444,10,0.253451776926507,2.45015200295946,"LIB",96,"data","CDEC",NA
2011-03-05,10.8431712962963,11.5,10.4444444444444,0.274778520495998,2.53411583186788,"LIB",96,"data","CDEC",NA
2011-03-06,11.2390046296296,12,10.9444444444444,0.255049052050189,2.26932064230847,"LIB",96,"data","CDEC",NA
2011-03-07,11.4583333333333,12.3333333333333,11,0.332454983102185,2.90142530707361,"LIB",96,"data","CDEC",NA
2011-03-08,11.974537037037,13.3333333333333,11.2777777777778,0.468148348631733,3.90953192748712,"LIB",96,"data","CDEC",NA
2011-03-09,12.3998842592593,13.7777777777778,11.7777777777778,0.437342363073193,3.52698746156941,"LIB",96,"data","CDEC",NA
2011-03-10,12.7422839506173,13.7777777777778,12.4444444444444,0.305202618036028,2.3951955490777,"LIB",36,"data","CDEC",NA
2011-03-11,12.6377314814815,14,11.6111111111111,0.580883419363921,4.59642159841037,"LIB",96,"data","CDEC",NA
2011-03-12,12.8478009259259,14.1666666666667,12.1111111111111,0.542791666738368,4.22478266800549,"LIB",96,"data","CDEC",NA
2011-03-13,13.0505617977528,14.1111111111111,12.5,0.42447568250626,3.25254720129636,"LIB",89,"data","CDEC",NA
2011-03-14,13.2216435185185,14.6666666666667,12.6111111111111,0.567273771315284,4.2904936176864,"LIB",96,"data","CDEC",NA
2011-03-15,13.2729468599034,14.5555555555556,12.5555555555556,0.470371087950136,3.54383312850512,"LIB",92,"data","CDEC",NA
2011-03-16,13.0075231481481,14.2777777777778,12,0.560076330989399,4.30578769386342,"LIB",96,"data","CDEC",NA
2011-03-17,12.541087962963,14.5,11.6111111111111,0.629688124361137,5.02100077936433,"LIB",96,"data","CDEC",NA
2011-03-18,11.6741898148148,14.1666666666667,10.7222222222222,0.797601170879662,6.83217579576689,"LIB",96,"data","CDEC",NA
2011-03-19,11.0850694444444,12.7222222222222,10.1666666666667,0.561080893459979,5.06159114538681,"LIB",96,"data","CDEC",NA
2011-03-20,10.4103009259259,11.3888888888889,9.83333333333334,0.37431937728317,3.59566337175673,"LIB",96,"data","CDEC",NA
2011-03-21,10.255787037037,10.6111111111111,9.77777777777778,0.195876790693377,1.90991476310888,"LIB",96,"data","CDEC",NA
2011-03-22,10.5827546296296,11.2222222222222,10.0555555555556,0.354768389579381,3.35232557113343,"LIB",96,"data","CDEC",NA
2011-03-23,10.7795138888889,11.1666666666667,10.5,0.195540457451456,1.81400070046769,"LIB",96,"data","CDEC",NA
2011-03-24,10.2002314814815,10.7777777777778,9.66666666666667,0.324290515302133,3.17924662681315,"LIB",96,"data","CDEC",NA
2011-03-25,9.60706018518519,10.1666666666667,9.16666666666667,0.359431070881724,3.74132215218131,"LIB",96,"data","CDEC",NA
2011-03-26,10.0474537037037,10.3333333333333,9.83333333333334,0.173069818936041,1.722524174182,"LIB",96,"data","CDEC",NA
2011-03-27,10.2013888888889,10.8333333333333,9.77777777777778,0.369064461846505,3.61778641973429,"LIB",96,"data","CDEC",NA
2011-03-28,10.7332175925926,11.7222222222222,10.1111111111111,0.538306479252639,5.0153318388341,"LIB",96,"data","CDEC",NA
2011-03-29,11.6255787037037,12.7777777777778,10.9444444444444,0.629842889723561,5.41773365245813,"LIB",96,"data","CDEC",NA
2011-03-30,12.9056712962963,14.0555555555556,12.2222222222222,0.619748622857604,4.80214169901771,"LIB",96,"data","CDEC",NA
2011-03-31,14.2725694444444,15.5,13.5555555555556,0.624134390830023,4.37296447047918,"LIB",96,"data","CDEC",NA
2011-04-01,15.5260416666667,16.8888888888889,14.6111111111111,0.676004444823925,4.35400380430035,"LIB",96,"data","CDEC",NA
2011-04-02,16.0515046296296,16.8888888888889,15.4444444444444,0.381614911892854,2.37744012600805,"LIB",96,"data","CDEC",NA
2011-04-03,14.7349537037037,16.7222222222222,13.8333333333333,0.66892789839167,4.53973532487945,"LIB",96,"data","CDEC",NA
2011-04-04,14.3449074074074,15.3888888888889,13.8888888888889,0.34745119156171,2.42212223260705,"LIB",96,"data","CDEC",NA
2011-04-05,15.2546296296296,15.8333333333333,14.3888888888889,0.389987309790593,2.55651772123727,"LIB",96,"data","CDEC",NA
2011-04-06,15.5341435185185,16.3333333333333,14.7222222222222,0.507601079449978,3.26764767458765,"LIB",96,"data","CDEC",NA
2011-04-07,14.6556712962963,15.5,13.8333333333333,0.553071627892247,3.77377205527267,"LIB",96,"data","CDEC",NA
2011-04-08,13.5752314814815,14.3333333333333,13,0.378257277966223,2.7863781069385,"LIB",96,"data","CDEC",NA
2011-04-09,13.8373842592593,14.8888888888889,13.1666666666667,0.453793825834602,3.27947693966038,"LIB",96,"data","CDEC",NA
2011-04-10,14.1336805555556,15.1111111111111,13.2222222222222,0.536611400360401,3.796685500646,"LIB",96,"data","CDEC",NA
2011-04-11,14.3009259259259,15.4444444444444,13.2222222222222,0.555828393042721,3.88666017796141,"LIB",96,"data","CDEC",NA
2011-04-12,14.3171296296296,15.5,13.4444444444444,0.555258205024786,3.87827881278427,"LIB",96,"data","CDEC",NA
2011-04-13,14.0787037037037,14.9444444444444,13.3333333333333,0.439790447668071,3.12379929945095,"LIB",96,"data","CDEC",NA
2011-04-14,13.9710648148148,14.8888888888889,13.4444444444444,0.38133679290224,2.72947551211611,"LIB",96,"data","CDEC",NA
2011-04-15,14.109375,15.8333333333333,13.5,0.534176546210256,3.78596887679473,"LIB",96,"data","CDEC",NA
2011-04-16,14.7141203703704,16.1666666666667,13.9444444444444,0.609592966313368,4.14291137335601,"LIB",96,"data","CDEC",NA
2011-04-17,15.2789351851852,17.4444444444444,14.3333333333333,0.699297854788597,4.57687558925345,"LIB",96,"data","CDEC",NA
2011-04-18,15.7309027777778,17.4444444444444,14.7777777777778,0.626018500859043,3.97954592754452,"LIB",96,"data","CDEC",NA
2011-04-19,15.96875,17.9444444444444,15.1111111111111,0.62780559375316,3.93146360080257,"LIB",96,"data","CDEC",NA
2011-04-20,15.8883101851852,17.6111111111111,15.1111111111111,0.647406722274273,4.07473617224529,"LIB",96,"data","CDEC",NA
2011-04-21,15.7922453703704,17.7222222222222,14.7777777777778,0.732439859378687,4.63797162595321,"LIB",96,"data","CDEC",NA
2011-04-22,15.7563657407407,17.6666666666667,14.7222222222222,0.713253798177842,4.52676594281894,"LIB",96,"data","CDEC",NA
2011-04-23,15.4045138888889,17.4444444444444,14.4444444444444,0.699099166248618,4.53827476343068,"LIB",96,"data","CDEC",NA
2011-04-24,15.2673611111111,17.6666666666667,14.4444444444444,0.850459971863867,5.57044511932667,"LIB",96,"data","CDEC",NA
2011-04-25,15.1777777777778,16.8888888888889,14.5,0.609470908347113,4.01554771238947,"LIB",75,"data","CDEC",NA
2011-04-26,15.7069892473118,17.0555555555556,14.8333333333333,0.658739247931764,4.19392435787466,"LIB",62,"data","CDEC",NA
2011-04-27,15.2262731481481,16.8888888888889,14.4444444444444,0.672887389802008,4.41925206027087,"LIB",96,"data","CDEC",NA
2011-04-28,15.0295138888889,16.2222222222222,14.2222222222222,0.544865162961413,3.62530130375157,"LIB",96,"data","CDEC",NA
2011-04-29,14.8599537037037,15.4444444444444,14.3333333333333,0.292529819061355,1.96857826675762,"LIB",96,"data","CDEC",NA
2011-04-30,14.2280092592593,15,13.8888888888889,0.256618583211147,1.80361552016945,"LIB",96,"data","CDEC",NA
2011-05-01,14.1944444444444,14.7222222222222,13.7777777777778,0.281206904141723,1.9811053912137,"LIB",96,"data","CDEC",NA
2011-05-02,14.6290509259259,15.7777777777778,14.1111111111111,0.380869255745122,2.60351308963001,"LIB",96,"data","CDEC",NA
2011-05-03,14.958912037037,16,14.5,0.336461423133609,2.24923725937126,"LIB",96,"data","CDEC",NA
2011-05-04,15.4502314814815,16.7222222222222,14.8333333333333,0.4439675194515,2.87353312462429,"LIB",96,"data","CDEC",NA
2011-05-05,16.0960648148148,18.2222222222222,15.4444444444444,0.589406104471898,3.66180250423326,"LIB",96,"data","CDEC",NA
2011-05-06,16.509837962963,18.6111111111111,15.8888888888889,0.52115698196262,3.15664504480145,"LIB",96,"data","CDEC",NA
2011-05-07,16.4479166666667,17.3888888888889,15.9444444444444,0.366995466613172,2.23125806173936,"LIB",96,"data","CDEC",NA
2011-05-08,16.2008101851852,16.7222222222222,15.7777777777778,0.199474584646419,1.23126301935707,"LIB",96,"data","CDEC",NA
2011-05-09,16.1157407407407,17,15.7222222222222,0.347147165376995,2.15408755304312,"LIB",96,"data","CDEC",NA
2011-05-10,16.2372685185185,17.9444444444444,15.4444444444444,0.668976464836138,4.12000617020759,"LIB",96,"data","CDEC",NA
2011-05-11,16.1082175925926,17.3333333333333,15.5555555555556,0.535386507963,3.32368559640763,"LIB",96,"data","CDEC",NA
2011-05-12,16.2436342592593,17.5555555555556,15.7777777777778,0.526390592610409,3.24059618807505,"LIB",96,"data","CDEC",NA
2011-05-13,16.3645833333333,17.5,15.8333333333333,0.342544514828914,2.09320645598827,"LIB",96,"data","CDEC",NA
2011-05-14,15.8194444444444,16.2222222222222,15.5,0.165591071193466,1.04675655188143,"LIB",96,"data","CDEC",NA
2011-05-15,15.3865740740741,15.8333333333333,15.2222222222222,0.110205864031683,0.716246927361023,"LIB",96,"data","CDEC",NA
2011-05-16,15.0966435185185,15.6111111111111,14.8333333333333,0.194673180694683,1.28951299973325,"LIB",96,"data","CDEC",NA
2011-05-17,14.3923611111111,15.0555555555556,14.1111111111111,0.208308965436492,1.44735782981206,"LIB",96,"data","CDEC",NA
2011-05-18,14.2766203703704,15.1111111111111,13.8333333333333,0.325939354897899,2.28302880123052,"LIB",96,"data","CDEC",NA
2011-05-19,14.5561342592593,16.0555555555556,13.8888888888889,0.540948003784425,3.71628891400424,"LIB",96,"data","CDEC",NA
2011-05-20,15.0601851851852,17,14.1666666666667,0.673776255353761,4.47389090551529,"LIB",96,"data","CDEC",NA
2011-05-21,15.7824074074074,17.9444444444444,14.9444444444444,0.667770366437094,4.23110587123533,"LIB",96,"data","CDEC",NA
2011-05-22,16.2546296296296,17.8888888888889,15.5555555555556,0.499490752145939,3.07291376996647,"LIB",96,"data","CDEC",NA
2011-05-23,16.4693287037037,17.7777777777778,15.9444444444444,0.483776417976762,2.93743859680187,"LIB",96,"data","CDEC",NA
2011-05-24,16.7505787037037,18,16.2222222222222,0.47661321362709,2.84535371617762,"LIB",96,"data","CDEC",NA
2011-05-25,16.6382850241546,17.0555555555556,16.3333333333333,0.143245367091394,0.860938293119982,"LIB",92,"data","CDEC",NA
2011-05-26,16.5150462962963,17.3888888888889,16.1666666666667,0.382485218803841,2.31598030027695,"LIB",96,"data","CDEC",NA
2011-05-27,16.4490740740741,17.2222222222222,16.1111111111111,0.269245168567709,1.63684087843021,"LIB",96,"data","CDEC",NA
2011-05-28,15.9849537037037,16.2777777777778,15.8333333333333,0.109187788432285,0.683066028567764,"LIB",96,"data","CDEC",NA
2011-05-29,15.8269675925926,16.2777777777778,15.5555555555556,0.206752448974682,1.30633014672657,"LIB",96,"data","CDEC",NA
2011-05-30,15.7864583333333,16.2777777777778,15.5,0.185281712172295,1.17367498307755,"LIB",96,"data","CDEC",NA
2011-05-31,15.7505787037037,16.5555555555556,15.5555555555556,0.205194845779996,1.30277654961176,"LIB",96,"data","CDEC",NA
2011-06-01,15.6921296296296,16.3888888888889,15.3888888888889,0.221331059117621,1.41045902845276,"LIB",96,"data","CDEC",NA
2011-06-02,15.5775462962963,16.4444444444444,15.3333333333333,0.272461306475065,1.74906433460477,"LIB",96,"data","CDEC",NA
2011-06-03,15.4172453703704,16.4444444444444,15,0.316227230922293,2.05112666579229,"LIB",96,"data","CDEC",NA
2011-06-04,15.2841435185185,16.1111111111111,14.9444444444444,0.289951911908521,1.89707661117687,"LIB",96,"data","CDEC",NA
2011-06-05,15.4479166666667,17,14.9444444444444,0.473180142961755,3.06306768201811,"LIB",96,"data","CDEC",NA
2011-06-06,15.4646990740741,16.8888888888889,14.8888888888889,0.408496489794677,2.64147713342514,"LIB",96,"data","CDEC",NA
2011-06-07,15.8831018518519,18,15.0555555555556,0.746248105961319,4.6983776400975,"LIB",96,"data","CDEC",NA
2011-06-08,16.3940972222222,18.9444444444444,15.6111111111111,0.774977336229851,4.7271729923583,"LIB",96,"data","CDEC",NA
2011-06-09,16.2470760233918,17.2222222222222,15.8888888888889,0.385267862743449,2.37130584105569,"LIB",38,"data","CDEC",NA
2011-06-10,17.4778972520908,20.0555555555556,16.5555555555556,0.796915171935183,4.55955977106944,"LIB",93,"data","CDEC",NA
2011-06-11,17.5775462962963,18.9444444444444,17,0.476168864960266,2.70896094900685,"LIB",96,"data","CDEC",NA
2011-06-12,17.7418981481481,18.7777777777778,17.2222222222222,0.461372022757286,2.60046596426574,"LIB",96,"data","CDEC",NA
2011-06-13,18.1383101851852,19.1111111111111,17.6111111111111,0.457554790951838,2.5225877509006,"LIB",96,"data","CDEC",NA
2011-06-14,18.6568287037037,20.1666666666667,18,0.57661797626907,3.09065375164537,"LIB",96,"data","CDEC",NA
2011-06-15,19.2048611111111,21.2222222222222,18.5,0.595593113287244,3.10126227855227,"LIB",96,"data","CDEC",NA
2011-06-16,19.2766203703704,21.2777777777778,18.6666666666667,0.532624966143381,2.76306196786479,"LIB",96,"data","CDEC",NA
2011-06-17,19.0260416666667,20.8888888888889,18.3888888888889,0.54259460926782,2.85185231260393,"LIB",96,"data","CDEC",NA
2011-06-18,18.8616898148148,20.5,18.0555555555556,0.556081317980618,2.94820518967419,"LIB",96,"data","CDEC",NA
2011-06-19,18.9913194444444,20.5555555555556,18,0.608598135910009,3.20461217921351,"LIB",96,"data","CDEC",NA
2011-06-20,19.421875,22,18.3333333333333,0.861854164412257,4.43754356575901,"LIB",96,"data","CDEC",NA
2011-06-21,20.193287037037,23.6666666666667,19.1666666666667,1.16126511099018,5.75074829996856,"LIB",96,"data","CDEC",NA
2011-06-22,20.4363425925926,23.3333333333333,19.5555555555556,0.977890050926094,4.78505410885283,"LIB",96,"data","CDEC",NA
2011-06-23,20.3061342592593,22.5555555555556,19.5555555555556,0.745704388612548,3.67231093369,"LIB",96,"data","CDEC",NA
2011-06-24,20.1412037037037,21.6666666666667,19.3888888888889,0.608949748669454,3.02340295857033,"LIB",96,"data","CDEC",NA
2011-06-25,19.8640046296296,20.9444444444444,19.3333333333333,0.467311569963911,2.35255467705066,"LIB",96,"data","CDEC",NA
2011-06-26,19.744212962963,20.8333333333333,19.2777777777778,0.415542668489129,2.10463019857323,"LIB",96,"data","CDEC",NA
2011-06-27,19.7685185185185,20.5,19.4444444444444,0.29149372947856,1.47453502499693,"LIB",96,"data","CDEC",NA
2011-06-28,19.4189814814815,19.8333333333333,19.0555555555556,0.209103514641411,1.07679959858254,"LIB",96,"data","CDEC",NA
2011-06-29,18.8871527777778,19.3333333333333,18.6666666666667,0.145866398367957,0.772304857615069,"LIB",96,"data","CDEC",NA
2011-06-30,18.8385416666667,19.7777777777778,18.3888888888889,0.344555549426614,1.82899268703096,"LIB",96,"data","CDEC",NA
2011-07-01,19.0445601851852,20.7222222222222,18.1666666666667,0.630171639916316,3.30893249194869,"LIB",96,"data","CDEC",NA
2011-07-02,19.6400462962963,22.0555555555556,18.6666666666667,0.793695887747036,4.04121189824644,"LIB",96,"data","CDEC",NA
2011-07-03,20.5717592592593,23.2777777777778,19.5555555555556,0.847651522588747,4.12046199795588,"LIB",96,"data","CDEC",NA
2011-07-04,21.3836805555556,24.1111111111111,20.5555555555556,0.754328127741167,3.52758789947968,"LIB",96,"data","CDEC",NA
2011-07-05,21.9907407407407,24.7222222222222,21.1666666666667,0.795237066940363,3.61623592545512,"LIB",96,"data","CDEC",NA
2011-07-06,22.203125,24.3333333333333,21.4444444444444,0.635419163226489,2.86184563311016,"LIB",96,"data","CDEC",NA
2011-07-07,21.9913194444444,23.8333333333333,21.2222222222222,0.552878234428941,2.51407486406466,"LIB",96,"data","CDEC",NA
2011-07-08,22.2060185185185,24.3333333333333,21.5,0.799606655520131,3.60085557369641,"LIB",96,"data","CDEC",NA
2011-07-09,21.8553240740741,22.8888888888889,21.3888888888889,0.373459944997656,1.70878246294537,"LIB",96,"data","CDEC",NA
2011-07-10,21.4098765432099,22.2222222222222,20.8888888888889,0.310000892451449,1.44793404962331,"LIB",90,"data","CDEC",NA
2011-07-11,20.9649122807018,21.2777777777778,20.6111111111111,0.146101747036752,0.69688699423388,"LIB",95,"data","CDEC",NA
2011-07-12,20.5295138888889,20.8888888888889,20.0555555555556,0.199894891971398,0.973695203175691,"LIB",96,"data","CDEC",NA
2011-07-13,20.2876157407407,20.6666666666667,19.8333333333333,0.220165156223068,1.08521947101424,"LIB",96,"data","CDEC",NA
2011-07-14,20.1169590643275,20.3888888888889,19.7777777777778,0.198575450056195,0.987104708128178,"LIB",95,"data","CDEC",NA
2011-07-15,20.0358796296296,20.2222222222222,19.7222222222222,0.151015442425554,0.753725043357858,"LIB",96,"data","CDEC",NA
2011-07-16,19.9606481481481,20.1666666666667,19.7222222222222,0.149705508330872,0.750003242478684,"LIB",96,"data","CDEC",NA
2011-07-17,20.0491898148148,20.2222222222222,19.7777777777778,0.122214192098426,0.609571724479952,"LIB",96,"data","CDEC",NA
2011-07-18,20.0908564814815,20.5,19.7777777777778,0.169875502260154,0.845536388240764,"LIB",96,"data","CDEC",NA
2011-07-19,20.390625,21.2222222222222,20,0.336191752444875,1.64875648708598,"LIB",96,"data","CDEC",NA
2011-07-20,21.0706018518519,22.3333333333333,20.5555555555556,0.497392758279348,2.36060062155098,"LIB",96,"data","CDEC",NA
2011-07-21,21.5914351851852,23.1666666666667,21.1111111111111,0.512417550170104,2.37324451003468,"LIB",96,"data","CDEC",NA
2011-07-22,21.8200231481481,23.1111111111111,21.4444444444444,0.417201979065734,1.91201437428879,"LIB",96,"data","CDEC",NA
2011-07-23,21.8761574074074,22.6666666666667,21.3888888888889,0.31566005668812,1.44294105591522,"LIB",96,"data","CDEC",NA
2011-07-24,21.6116898148148,22.1111111111111,21.1111111111111,0.261262839040421,1.20889593215115,"LIB",96,"data","CDEC",NA
2011-07-25,21.2309027777778,21.7777777777778,20.5555555555556,0.344201775014783,1.62123004668014,"LIB",96,"data","CDEC",NA
